distCode,distName,officeCode,officeName,shopNo,month,year,rcNfsaAay,unitsNfsaAay,rcNfsaPhh,unitsNfsaPhh,totalRcNfsa,totalUnitsNfsa,rcStateAay,unitsStateAay,rcStatePhh,unitsStatePhh,rcStateAap,unitsStateAap,totalRcState,totalUnitsState,totalRcs,totalUnits,cardTypeId,units,gasCylinders,mroAsoApprDate,cardPoolType
532,Adilabad,532001,Talamadugu,1901001,4,2023,39,131,921,2960,960,3091,0,0,148,305,0,0,148,305,1108,3396,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901002,4,2023,19,66,258,1071,277,1137,0,0,307,742,0,0,307,742,584,1879,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901003,4,2023,17,60,158,597,175,657,0,0,118,298,0,0,118,298,293,955,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901004,4,2023,14,45,190,778,204,823,0,0,200,526,1,1,201,527,405,1350,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901005,4,2023,155,525,531,2061,686,2586,0,0,285,751,0,0,285,751,971,3337,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901006,4,2023,39,116,371,1231,410,1347,0,0,120,279,0,0,120,279,530,1626,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901007,4,2023,9,35,225,876,234,911,0,0,317,762,0,0,317,762,551,1673,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901008,4,2023,66,206,142,581,208,787,0,0,160,382,0,0,160,382,368,1169,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901009,4,2023,19,69,245,972,264,1041,0,0,73,200,0,0,73,200,337,1241,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901010,4,2023,118,399,407,1757,525,2156,0,0,398,984,0,0,398,984,923,3140,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901011,4,2023,6,15,438,1455,444,1470,0,0,155,385,1,1,156,386,600,1856,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901012,4,2023,29,73,628,2237,657,2310,0,0,206,472,0,0,206,472,863,2782,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901013,4,2023,23,67,291,1095,314,1162,0,0,138,331,0,0,138,331,452,1493,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901014,4,2023,9,20,84,336,93,356,0,0,88,209,0,0,88,209,181,565,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901015,4,2023,70,249,227,789,297,1038,0,0,124,272,0,0,124,272,421,1310,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901016,4,2023,50,177,436,1898,486,2075,0,0,378,937,0,0,378,937,864,3012,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902001,4,2023,51,177,411,1443,462,1620,0,0,349,868,0,0,349,868,811,2488,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902002,4,2023,37,141,315,1237,352,1378,0,0,135,403,0,0,135,403,487,1781,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902003,4,2023,22,80,191,712,213,792,0,0,127,299,0,0,127,299,340,1091,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902004,4,2023,11,39,151,477,162,516,0,0,82,203,0,0,82,203,244,719,NA,0,0,NA,NA
