distCode,distName,officeCode,officeName,shopNo,month,year,rcNfsaAay,unitsNfsaAay,rcNfsaPhh,unitsNfsaPhh,totalRcNfsa,totalUnitsNfsa,rcStateAay,unitsStateAay,rcStatePhh,unitsStatePhh,rcStateAap,unitsStateAap,totalRcState,totalUnitsState,totalRcs,totalUnits,cardTypeId,units,gasCylinders,mroAsoApprDate,cardPoolType
532,Adilabad,532001,Talamadugu,1901001,1,2025,39,129,920,2955,959,3084,0,0,149,304,0,0,149,304,1108,3388,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901002,1,2025,20,69,258,1067,278,1136,0,0,306,736,0,0,306,736,584,1872,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901003,1,2025,17,60,158,596,175,656,0,0,117,295,0,0,117,295,292,951,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901004,1,2025,14,45,190,772,204,817,0,0,200,525,1,1,201,526,405,1343,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901005,1,2025,155,520,530,2046,685,2566,0,0,285,740,0,0,285,740,970,3306,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901006,1,2025,40,122,371,1225,411,1347,0,0,119,270,0,0,119,270,530,1617,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901007,1,2025,10,37,226,877,236,914,0,0,315,752,0,0,315,752,551,1666,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901008,1,2025,64,197,144,591,208,788,0,0,160,379,0,0,160,379,368,1167,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901009,1,2025,24,91,244,968,268,1059,0,0,69,180,0,0,69,180,337,1239,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901010,1,2025,116,390,408,1760,524,2150,0,0,395,970,0,0,395,970,919,3120,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901011,1,2025,9,28,436,1442,445,1470,0,0,154,374,1,1,155,375,600,1845,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901012,1,2025,28,72,623,2209,651,2281,0,0,212,481,0,0,212,481,863,2762,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901013,1,2025,25,83,291,1089,316,1172,0,0,136,314,0,0,136,314,452,1486,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901014,1,2025,9,20,84,335,93,355,0,0,88,209,0,0,88,209,181,564,NA,0,0,NA,NA
