distCode,distName,officeCode,officeName,shopNo,month,year,rcNfsaAay,unitsNfsaAay,rcNfsaPhh,unitsNfsaPhh,totalRcNfsa,totalUnitsNfsa,rcStateAay,unitsStateAay,rcStatePhh,unitsStatePhh,rcStateAap,unitsStateAap,totalRcState,totalUnitsState,totalRcs,totalUnits,cardTypeId,units,gasCylinders,mroAsoApprDate,cardPoolType
532,Adilabad,532001,Talamadugu,1901001,5,2025,39,126,919,2963,958,3089,0,0,149,307,0,0,149,307,1107,3396,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901002,5,2025,20,72,258,1082,278,1154,0,0,306,737,0,0,306,737,584,1891,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901003,5,2025,17,64,158,581,175,645,0,0,117,298,0,0,117,298,292,943,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901004,5,2025,14,50,190,792,204,842,0,0,200,543,1,1,201,544,405,1386,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901005,5,2025,155,532,530,2048,685,2580,0,0,310,797,0,0,310,797,995,3377,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901006,5,2025,40,128,371,1228,411,1356,0,0,119,270,0,0,119,270,530,1626,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901007,5,2025,10,37,226,898,236,935,0,0,315,764,0,0,315,764,551,1699,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901008,5,2025,64,202,144,608,208,810,0,0,160,397,0,0,160,397,368,1207,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901009,5,2025,24,93,244,990,268,1083,0,0,69,179,0,0,69,179,337,1262,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901010,5,2025,116,401,408,1800,524,2201,0,0,395,984,0,0,395,984,919,3185,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901011,5,2025,9,30,436,1458,445,1488,0,0,154,384,1,1,155,385,600,1873,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901012,5,2025,28,72,623,2223,651,2295,0,0,212,484,0,0,212,484,863,2779,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901013,5,2025,25,85,291,1111,316,1196,0,0,136,326,0,0,136,326,452,1522,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901014,5,2025,9,20,84,345,93,365,0,0,88,214,0,0,88,214,181,579,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901015,5,2025,64,242,227,815,291,1057,0,0,130,294,0,0,130,294,421,1351,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901016,5,2025,58,220,436,1958,494,2178,0,0,370,937,0,0,370,937,864,3115,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902001,5,2025,55,191,408,1454,463,1645,0,0,347,882,0,0,347,882,810,2527,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902002,5,2025,39,151,315,1294,354,1445,0,0,133,417,0,0,133,417,487,1862,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902003,5,2025,22,86,191,727,213,813,0,0,127,313,0,0,127,313,340,1126,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902004,5,2025,12,43,150,469,162,512,0,0,87,216,0,0,87,216,249,728,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902005,5,2025,41,126,453,1539,494,1665,0,0,142,363,0,0,142,363,636,2028,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902006,5,2025,28,89,255,1017,283,1106,0,0,214,541,0,0,214,541,497,1647,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902007,5,2025,31,86,179,711,210,797,0,0,239,629,0,0,239,629,449,1426,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902009,5,2025,32,95,276,1056,308,1151,0,0,347,879,0,0,347,879,655,2030,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902010,5,2025,28,103,45,134,73,237,0,0,301,867,0,0,301,867,374,1104,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902011,5,2025,29,95,150,573,179,668,0,0,176,454,0,0,176,454,355,1122,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904001,5,2025,36,107,648,1956,684,2063,0,0,75,174,0,0,75,174,759,2237,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904002,5,2025,48,141,597,1748,645,1889,0,0,55,100,0,0,55,100,700,1989,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904003,5,2025,21,67,428,1478,449,1545,0,0,41,92,0,0,41,92,490,1637,NA,0,0,NA,NA
