distCode,distName,officeCode,officeName,shopNo,month,year,rcNfsaAay,unitsNfsaAay,rcNfsaPhh,unitsNfsaPhh,totalRcNfsa,totalUnitsNfsa,rcStateAay,unitsStateAay,rcStatePhh,unitsStatePhh,rcStateAap,unitsStateAap,totalRcState,totalUnitsState,totalRcs,totalUnits,cardTypeId,units,gasCylinders,mroAsoApprDate,cardPoolType
532,Adilabad,532001,Talamadugu,1901001,7,2024,38,125,920,2957,958,3082,0,0,150,308,0,0,150,308,1108,3390,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901002,7,2024,20,70,258,1070,278,1140,0,0,306,737,0,0,306,737,584,1877,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901003,7,2024,17,60,158,596,175,656,0,0,117,296,0,0,117,296,292,952,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901004,7,2024,14,45,190,777,204,822,0,0,200,525,1,1,201,526,405,1348,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901005,7,2024,155,520,530,2062,685,2582,0,0,285,743,0,0,285,743,970,3325,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901006,7,2024,40,122,371,1227,411,1349,0,0,119,271,0,0,119,271,530,1620,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901007,7,2024,10,37,226,880,236,917,0,0,315,754,0,0,315,754,551,1671,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901008,7,2024,64,197,144,592,208,789,0,0,160,379,0,0,160,379,368,1168,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901009,7,2024,24,91,244,969,268,1060,0,0,69,180,0,0,69,180,337,1240,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901010,7,2024,116,391,408,1761,524,2152,0,0,395,974,0,0,395,974,919,3126,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901011,7,2024,9,28,436,1447,445,1475,0,0,154,374,1,1,155,375,600,1850,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901012,7,2024,28,72,623,2222,651,2294,0,0,212,483,0,0,212,483,863,2777,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901013,7,2024,25,83,291,1089,316,1172,0,0,136,314,0,0,136,314,452,1486,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901014,7,2024,9,20,84,335,93,355,0,0,88,209,0,0,88,209,181,564,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901015,7,2024,64,234,227,787,291,1021,0,0,130,287,0,0,130,287,421,1308,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901016,7,2024,58,212,436,1897,494,2109,0,0,370,900,0,0,370,900,864,3009,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902001,7,2024,53,183,408,1429,461,1612,0,0,349,857,0,0,349,857,810,2469,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902002,7,2024,39,150,315,1233,354,1383,0,0,133,393,0,0,133,393,487,1776,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902003,7,2024,22,80,191,709,213,789,0,0,127,298,0,0,127,298,340,1087,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902004,7,2024,12,42,150,472,162,514,0,0,81,197,0,0,81,197,243,711,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902005,7,2024,41,127,453,1503,494,1630,0,0,142,343,0,0,142,343,636,1973,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902006,7,2024,28,85,255,999,283,1084,0,0,214,511,0,0,214,511,497,1595,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902007,7,2024,31,86,179,683,210,769,0,0,239,579,0,0,239,579,449,1348,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902009,7,2024,32,91,276,1019,308,1110,0,0,348,835,0,0,348,835,656,1945,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902010,7,2024,28,100,45,122,73,222,0,0,300,810,0,0,300,810,373,1032,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902011,7,2024,28,87,151,563,179,650,0,0,177,425,0,0,177,425,356,1075,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904001,7,2024,35,101,648,1944,683,2045,0,0,76,173,0,0,76,173,759,2218,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904002,7,2024,48,130,599,1755,647,1885,0,0,55,96,0,0,55,96,702,1981,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904003,7,2024,21,67,428,1474,449,1541,0,0,41,88,0,0,41,88,490,1629,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904004,7,2024,30,95,453,1415,483,1510,0,0,64,146,0,0,64,146,547,1656,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904005,7,2024,41,117,611,1813,652,1930,0,0,119,273,0,0,119,273,771,2203,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904006,7,2024,34,94,371,1062,405,1156,0,0,32,71,0,0,32,71,437,1227,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904007,7,2024,35,113,395,1190,430,1303,0,0,24,50,0,0,24,50,454,1353,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904008,7,2024,13,38,168,491,181,529,0,0,25,57,0,0,25,57,206,586,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904009,7,2024,22,53,326,1037,348,1090,0,0,38,79,0,0,38,79,386,1169,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904010,7,2024,21,58,308,907,329,965,0,0,37,71,0,0,37,71,366,1036,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904011,7,2024,19,60,90,257,109,317,0,0,10,21,0,0,10,21,119,338,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904012,7,2024,29,86,323,1080,352,1166,0,0,44,97,0,0,44,97,396,1263,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904013,7,2024,16,48,327,959,343,1007,0,0,32,70,0,0,32,70,375,1077,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904014,7,2024,20,65,249,763,269,828,0,0,29,50,0,0,29,50,298,878,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904015,7,2024,6,20,99,279,105,299,0,0,10,22,0,0,10,22,115,321,NA,0,0,NA,NA
