distCode,distName,officeCode,officeName,shopNo,month,year,rcNfsaAay,unitsNfsaAay,rcNfsaPhh,unitsNfsaPhh,totalRcNfsa,totalUnitsNfsa,rcStateAay,unitsStateAay,rcStatePhh,unitsStatePhh,rcStateAap,unitsStateAap,totalRcState,totalUnitsState,totalRcs,totalUnits,cardTypeId,units,gasCylinders,mroAsoApprDate,cardPoolType
532,Adilabad,532001,Talamadugu,1901001,10,2023,39,131,919,2953,958,3084,0,0,150,308,0,0,150,308,1108,3392,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901002,10,2023,20,70,258,1070,278,1140,0,0,306,737,0,0,306,737,584,1877,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901003,10,2023,17,60,158,596,175,656,0,0,117,296,0,0,117,296,292,952,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901004,10,2023,14,45,190,777,204,822,0,0,200,525,1,1,201,526,405,1348,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901005,10,2023,156,528,528,2053,684,2581,0,0,286,747,0,0,286,747,970,3328,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901006,10,2023,40,122,371,1227,411,1349,0,0,119,271,0,0,119,271,530,1620,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901007,10,2023,11,43,225,874,236,917,0,0,315,754,0,0,315,754,551,1671,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901008,10,2023,66,209,142,580,208,789,0,0,160,379,0,0,160,379,368,1168,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901009,10,2023,22,81,244,970,266,1051,0,0,71,190,0,0,71,190,337,1241,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901010,10,2023,117,399,406,1749,523,2148,0,0,396,979,0,0,396,979,919,3127,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901011,10,2023,9,28,436,1452,445,1480,0,0,154,374,1,1,155,375,600,1855,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901012,10,2023,28,72,623,2223,651,2295,0,0,212,483,0,0,212,483,863,2778,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901013,10,2023,23,70,291,1090,314,1160,0,0,138,327,0,0,138,327,452,1487,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901014,10,2023,9,20,84,335,93,355,0,0,88,209,0,0,88,209,181,564,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901015,10,2023,64,234,227,787,291,1021,0,0,130,287,0,0,130,287,421,1308,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901016,10,2023,54,194,436,1898,490,2092,0,0,374,919,0,0,374,919,864,3011,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902001,10,2023,53,183,408,1431,461,1614,0,0,349,858,0,0,349,858,810,2472,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902002,10,2023,38,145,315,1233,353,1378,0,0,134,398,0,0,134,398,487,1776,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902003,10,2023,22,80,191,710,213,790,0,0,127,298,0,0,127,298,340,1088,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902004,10,2023,12,42,150,474,162,516,0,0,81,198,0,0,81,198,243,714,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902005,10,2023,41,127,453,1509,494,1636,0,0,142,343,0,0,142,343,636,1979,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902006,10,2023,28,85,255,1001,283,1086,0,0,214,512,0,0,214,512,497,1598,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902007,10,2023,31,87,179,683,210,770,0,0,239,580,0,0,239,580,449,1350,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902009,10,2023,32,91,276,1019,308,1110,0,0,348,835,0,0,348,835,656,1945,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902010,10,2023,28,100,45,122,73,222,0,0,300,810,0,0,300,810,373,1032,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902011,10,2023,28,87,151,563,179,650,0,0,177,425,0,0,177,425,356,1075,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904001,10,2023,35,101,648,1946,683,2047,0,0,76,173,0,0,76,173,759,2220,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904002,10,2023,48,130,599,1756,647,1886,0,0,55,96,0,0,55,96,702,1982,NA,0,0,NA,NA
