distCode,distName,officeCode,officeName,shopNo,month,year,rcNfsaAay,unitsNfsaAay,rcNfsaPhh,unitsNfsaPhh,totalRcNfsa,totalUnitsNfsa,rcStateAay,unitsStateAay,rcStatePhh,unitsStatePhh,rcStateAap,unitsStateAap,totalRcState,totalUnitsState,totalRcs,totalUnits,cardTypeId,units,gasCylinders,mroAsoApprDate,cardPoolType
532,Adilabad,532001,Talamadugu,1901001,9,2023,39,131,919,2956,958,3087,0,0,150,309,0,0,150,309,1108,3396,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901002,9,2023,20,70,258,1070,278,1140,0,0,306,738,0,0,306,738,584,1878,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901003,9,2023,17,60,158,597,175,657,0,0,118,298,0,0,118,298,293,955,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901004,9,2023,14,45,190,778,204,823,0,0,200,526,1,1,201,527,405,1350,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901005,9,2023,156,529,529,2056,685,2585,0,0,286,748,0,0,286,748,971,3333,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901006,9,2023,40,122,371,1231,411,1353,0,0,119,272,0,0,119,272,530,1625,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901007,9,2023,11,43,225,875,236,918,0,0,315,754,0,0,315,754,551,1672,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901008,9,2023,66,209,142,581,208,790,0,0,160,379,0,0,160,379,368,1169,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901009,9,2023,22,81,244,970,266,1051,0,0,71,190,0,0,71,190,337,1241,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901010,9,2023,117,400,407,1755,524,2155,0,0,399,983,0,0,399,983,923,3138,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901011,9,2023,9,28,436,1453,445,1481,0,0,154,374,1,1,155,375,600,1856,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901012,9,2023,28,72,623,2225,651,2297,0,0,212,483,0,0,212,483,863,2780,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901013,9,2023,23,70,291,1094,314,1164,0,0,138,328,0,0,138,328,452,1492,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901014,9,2023,9,20,84,336,93,356,0,0,88,209,0,0,88,209,181,565,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901015,9,2023,64,234,227,789,291,1023,0,0,130,287,0,0,130,287,421,1310,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901016,9,2023,54,194,436,1898,490,2092,0,0,374,920,0,0,374,920,864,3012,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902001,9,2023,53,185,409,1439,462,1624,0,0,349,862,0,0,349,862,811,2486,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902002,9,2023,38,145,315,1237,353,1382,0,0,134,399,0,0,134,399,487,1781,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902003,9,2023,22,80,191,712,213,792,0,0,127,299,0,0,127,299,340,1091,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902004,9,2023,12,42,150,476,162,518,0,0,82,200,0,0,82,200,244,718,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902005,9,2023,41,128,453,1511,494,1639,0,0,143,345,0,0,143,345,637,1984,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902006,9,2023,28,85,255,1005,283,1090,0,0,215,514,0,0,215,514,498,1604,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902007,9,2023,31,88,179,686,210,774,0,0,239,583,0,0,239,583,449,1357,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902009,9,2023,32,92,276,1025,308,1117,0,0,348,839,0,0,348,839,656,1956,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902010,9,2023,28,101,45,122,73,223,0,0,302,814,0,0,302,814,375,1037,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902011,9,2023,28,87,151,566,179,653,0,0,177,427,0,0,177,427,356,1080,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904001,9,2023,35,101,648,1947,683,2048,0,0,76,173,0,0,76,173,759,2221,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904002,9,2023,48,130,599,1758,647,1888,0,0,55,96,0,0,55,96,702,1984,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904003,9,2023,21,67,428,1480,449,1547,0,0,41,88,0,0,41,88,490,1635,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904004,9,2023,30,95,453,1416,483,1511,0,0,64,147,0,0,64,147,547,1658,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904005,9,2023,41,117,611,1817,652,1934,0,0,119,274,0,0,119,274,771,2208,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904006,9,2023,34,94,371,1066,405,1160,0,0,32,71,0,0,32,71,437,1231,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904007,9,2023,35,113,395,1192,430,1305,0,0,24,50,0,0,24,50,454,1355,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904008,9,2023,13,38,169,493,182,531,0,0,25,57,0,0,25,57,207,588,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904009,9,2023,23,59,325,1035,348,1094,0,0,38,79,0,0,38,79,386,1173,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904010,9,2023,21,58,309,908,330,966,0,0,37,71,0,0,37,71,367,1037,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904011,9,2023,19,61,90,259,109,320,0,0,10,21,0,0,10,21,119,341,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904012,9,2023,30,92,322,1077,352,1169,0,0,44,97,0,0,44,97,396,1266,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904013,9,2023,16,48,327,961,343,1009,0,0,32,70,0,0,32,70,375,1079,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904014,9,2023,20,65,249,764,269,829,0,0,29,50,0,0,29,50,298,879,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904015,9,2023,6,20,99,280,105,300,0,0,10,22,0,0,10,22,115,322,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904016,9,2023,51,157,518,1687,569,1844,0,0,59,134,0,0,59,134,628,1978,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904017,9,2023,8,24,198,650,206,674,0,0,32,77,0,0,32,77,238,751,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904018,9,2023,14,42,278,901,292,943,0,0,25,59,0,0,25,59,317,1002,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904019,9,2023,55,163,519,1651,574,1814,0,0,72,160,0,0,72,160,646,1974,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904020,9,2023,29,69,341,1032,370,1101,0,0,45,87,0,0,45,87,415,1188,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904021,9,2023,43,145,387,1165,430,1310,0,0,38,76,0,0,38,76,468,1386,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904022,9,2023,7,28,257,793,264,821,0,0,21,47,0,0,21,47,285,868,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904023,9,2023,8,30,107,319,115,349,0,0,9,21,0,0,9,21,124,370,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904024,9,2023,2,7,287,857,289,864,0,0,22,41,0,0,22,41,311,905,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904025,9,2023,9,36,573,1874,582,1910,0,0,40,95,0,0,40,95,622,2005,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904026,9,2023,11,26,188,593,199,619,0,0,31,68,0,0,31,68,230,687,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904027,9,2023,1,2,606,1873,607,1875,0,0,55,114,0,0,55,114,662,1989,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904028,9,2023,7,18,200,580,207,598,0,0,20,41,0,0,20,41,227,639,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904029,9,2023,19,66,273,812,292,878,0,0,39,76,0,0,39,76,331,954,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904030,9,2023,13,42,155,444,168,486,0,0,10,16,0,0,10,16,178,502,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904031,9,2023,29,83,322,974,351,1057,0,0,30,62,0,0,30,62,381,1119,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904032,9,2023,21,80,383,1218,404,1298,0,0,19,32,0,0,19,32,423,1330,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904033,9,2023,5,16,179,549,184,565,0,0,17,33,0,0,17,33,201,598,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904034,9,2023,9,25,286,847,295,872,0,0,23,48,0,0,23,48,318,920,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904035,9,2023,34,108,220,744,254,852,0,0,19,42,0,0,19,42,273,894,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904036,9,2023,21,55,146,435,167,490,0,0,9,15,0,0,9,15,176,505,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904037,9,2023,16,49,499,1565,515,1614,0,0,108,240,0,0,108,240,623,1854,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904038,9,2023,125,405,335,1156,460,1561,0,0,14,20,0,0,14,20,474,1581,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905001,9,2023,40,131,284,1056,324,1187,0,0,446,1204,0,0,446,1204,770,2391,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905002,9,2023,8,30,283,1033,291,1063,0,0,138,342,0,0,138,342,429,1405,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905003,9,2023,39,121,262,950,301,1071,0,0,238,595,0,0,238,595,539,1666,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905004,9,2023,16,52,126,476,142,528,0,0,187,502,0,0,187,502,329,1030,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905005,9,2023,30,86,186,635,216,721,0,0,201,482,0,0,201,482,417,1203,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905006,9,2023,14,45,171,595,185,640,0,0,239,663,0,0,239,663,424,1303,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905007,9,2023,38,133,237,886,275,1019,0,0,244,637,0,0,244,637,519,1656,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905008,9,2023,17,61,128,440,145,501,0,0,93,220,0,0,93,220,238,721,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905009,9,2023,28,96,215,702,243,798,0,0,167,395,0,0,167,395,410,1193,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905010,9,2023,33,110,231,916,264,1026,0,0,215,555,0,0,215,555,479,1581,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905011,9,2023,17,61,129,464,146,525,0,0,122,310,0,0,122,310,268,835,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905012,9,2023,63,209,271,979,334,1188,0,0,348,858,0,0,348,858,682,2046,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905013,9,2023,2,7,133,437,135,444,0,0,97,235,0,0,97,235,232,679,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905014,9,2023,35,117,284,1045,319,1162,0,0,296,746,0,0,296,746,615,1908,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905015,9,2023,12,46,195,687,207,733,0,0,231,601,0,0,231,601,438,1334,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905016,9,2023,19,78,14,35,33,113,0,0,145,485,0,0,145,485,178,598,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905017,9,2023,12,43,172,635,184,678,0,0,129,337,0,0,129,337,313,1015,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905018,9,2023,26,110,9,24,35,134,0,0,279,916,0,0,279,916,314,1050,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905019,9,2023,17,72,42,107,59,179,0,0,370,1212,0,0,370,1212,429,1391,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905020,9,2023,8,36,158,609,166,645,0,0,175,441,0,0,175,441,341,1086,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905021,9,2023,37,104,257,986,294,1090,0,0,310,762,0,0,310,762,604,1852,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905022,9,2023,30,103,149,549,179,652,0,0,237,635,0,0,237,635,416,1287,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905023,9,2023,73,224,160,645,233,869,0,0,125,303,0,0,125,303,358,1172,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905024,9,2023,110,313,968,3772,1078,4085,0,0,36,66,0,0,36,66,1114,4151,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905025,9,2023,24,73,303,1167,327,1240,0,0,22,37,0,0,22,37,349,1277,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905026,9,2023,35,107,244,970,279,1077,0,0,276,823,0,0,276,823,555,1900,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906001,9,2023,114,396,456,2119,570,2515,0,0,548,1357,5,5,553,1362,1123,3877,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906002,9,2023,60,170,186,843,246,1013,0,0,212,485,3,3,215,488,461,1501,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906003,9,2023,43,129,267,1260,310,1389,0,0,236,576,1,1,237,577,547,1966,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906004,9,2023,64,196,161,751,225,947,0,0,128,281,5,5,133,286,358,1233,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906005,9,2023,62,184,258,1283,320,1467,0,0,193,494,37,37,230,531,550,1998,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906006,9,2023,127,401,493,2156,620,2557,0,0,425,969,4,4,429,973,1049,3530,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906007,9,2023,31,93,339,1514,370,1607,0,0,331,840,0,0,331,840,701,2447,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906008,9,2023,24,70,127,570,151,640,0,0,100,285,1,1,101,286,252,926,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906009,9,2023,68,198,267,1245,335,1443,0,0,233,582,16,16,249,598,584,2041,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906011,9,2023,106,325,67,196,173,521,0,0,339,1347,16,16,355,1363,528,1884,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906012,9,2023,17,61,154,743,171,804,0,0,141,356,2,2,143,358,314,1162,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906016,9,2023,48,138,157,800,205,938,0,0,164,386,0,0,164,386,369,1324,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906022,9,2023,30,90,402,1438,432,1528,0,0,0,0,7,7,7,7,439,1535,NA,0,0,NA,NA
532,Adilabad,532006,Narnoor,1906023,9,2023,13,36,241,1107,254,1143,0,0,231,555,4,4,235,559,489,1702,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907001,9,2023,136,400,708,3021,844,3421,0,0,639,1636,0,0,639,1636,1483,5057,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907002,9,2023,45,127,325,1485,370,1612,0,0,555,1474,0,0,555,1474,925,3086,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907003,9,2023,169,516,303,1434,472,1950,0,0,379,968,0,0,379,968,851,2918,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907004,9,2023,95,310,585,2193,680,2503,0,0,455,1540,0,0,455,1540,1135,4043,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907005,9,2023,50,142,181,883,231,1025,0,0,184,420,0,0,184,420,415,1445,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907006,9,2023,69,191,254,1109,323,1300,0,0,251,617,0,0,251,617,574,1917,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907007,9,2023,100,313,288,1417,388,1730,0,0,232,563,0,0,232,563,620,2293,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907008,9,2023,28,70,141,580,169,650,0,0,121,285,0,0,121,285,290,935,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907009,9,2023,30,95,144,601,174,696,0,0,119,343,0,0,119,343,293,1039,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907010,9,2023,104,310,439,2056,543,2366,0,0,365,923,0,0,365,923,908,3289,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907014,9,2023,164,458,435,1595,599,2053,0,0,78,225,0,0,78,225,677,2278,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907015,9,2023,43,142,330,1231,373,1373,0,0,51,106,0,0,51,106,424,1479,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907016,9,2023,62,202,645,2565,707,2767,0,0,84,209,0,0,84,209,791,2976,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907017,9,2023,55,164,328,1305,383,1469,0,0,34,69,0,0,34,69,417,1538,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907018,9,2023,83,279,302,1099,385,1378,0,0,47,113,0,0,47,113,432,1491,NA,0,0,NA,NA
532,Adilabad,532007,Indravelly,1907102,9,2023,20,61,155,578,175,639,0,0,20,37,0,0,20,37,195,676,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908001,9,2023,98,375,749,3153,847,3528,0,0,757,2020,4,4,761,2024,1608,5552,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908002,9,2023,72,239,456,2040,528,2279,0,0,522,1263,3,3,525,1266,1053,3545,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908003,9,2023,39,131,289,1297,328,1428,0,0,319,790,1,1,320,791,648,2219,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908004,9,2023,33,118,255,1131,288,1249,0,0,248,612,0,0,248,612,536,1861,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908005,9,2023,69,241,310,1253,379,1494,0,0,213,530,0,0,213,530,592,2024,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908006,9,2023,78,236,203,827,281,1063,0,0,186,449,0,0,186,449,467,1512,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908007,9,2023,37,121,245,1083,282,1204,0,0,319,802,5,5,324,807,606,2011,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908008,9,2023,55,195,305,1334,360,1529,0,0,303,752,1,1,304,753,664,2282,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908009,9,2023,60,203,242,1094,302,1297,0,0,305,764,1,1,306,765,608,2062,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908010,9,2023,54,174,264,1135,318,1309,0,0,252,652,0,0,252,652,570,1961,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908011,9,2023,27,97,318,1378,345,1475,0,0,424,1064,0,0,424,1064,769,2539,NA,0,0,NA,NA
532,Adilabad,532008,Gudihathnur,1908012,9,2023,23,82,150,721,173,803,0,0,136,337,3,3,139,340,312,1143,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909001,9,2023,152,449,456,1706,608,2155,0,0,160,369,2,3,162,372,770,2527,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909002,9,2023,65,181,321,1375,386,1556,0,0,355,925,1,1,356,926,742,2482,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909003,9,2023,30,87,444,1968,474,2055,0,0,222,647,1,1,223,648,697,2703,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909004,9,2023,32,88,308,1313,340,1401,0,0,311,837,1,1,312,838,652,2239,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909005,9,2023,44,134,368,1467,412,1601,0,0,496,1138,2,2,498,1140,910,2741,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909006,9,2023,17,47,206,844,223,891,0,0,111,329,3,3,114,332,337,1223,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909007,9,2023,32,109,303,1349,335,1458,0,0,300,758,1,1,301,759,636,2217,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909008,9,2023,43,145,260,1162,303,1307,0,0,323,804,1,1,324,805,627,2112,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909009,9,2023,39,132,267,1134,306,1266,0,0,372,939,3,3,375,942,681,2208,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909010,9,2023,53,162,435,1888,488,2050,0,0,459,1146,3,3,462,1149,950,3199,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909013,9,2023,20,65,146,595,166,660,0,0,205,501,2,2,207,503,373,1163,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909015,9,2023,31,114,200,944,231,1058,0,0,175,456,2,2,177,458,408,1516,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909016,9,2023,32,82,209,923,241,1005,0,0,301,798,1,1,302,799,543,1804,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909017,9,2023,24,65,347,1472,371,1537,0,0,303,796,2,2,305,798,676,2335,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909018,9,2023,23,67,365,1956,388,2023,0,0,313,977,2,2,315,979,703,3002,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909020,9,2023,35,92,413,2295,448,2387,0,0,199,664,3,3,202,667,650,3054,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909021,9,2023,40,114,212,978,252,1092,0,0,197,493,0,0,197,493,449,1585,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909022,9,2023,37,120,311,1383,348,1503,0,0,307,773,0,0,307,773,655,2276,NA,0,0,NA,NA
532,Adilabad,532009,Ichoda,1909024,9,2023,5,16,57,280,62,296,0,0,68,171,0,0,68,171,130,467,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910001,9,2023,10,33,160,569,170,602,0,0,155,375,0,0,155,375,325,977,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910002,9,2023,11,34,166,618,177,652,0,0,151,361,0,0,151,361,328,1013,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910003,9,2023,96,295,90,353,186,648,0,0,387,1158,0,0,387,1158,573,1806,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910004,9,2023,14,40,48,167,62,207,0,0,264,839,0,0,264,839,326,1046,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910005,9,2023,16,50,46,149,62,199,0,0,208,588,0,0,208,588,270,787,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910006,9,2023,25,84,124,445,149,529,0,0,216,559,0,0,216,559,365,1088,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910007,9,2023,40,136,361,1567,401,1703,0,0,288,757,0,0,288,757,689,2460,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910008,9,2023,21,47,259,834,280,881,0,0,278,654,0,0,278,654,558,1535,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910009,9,2023,43,156,259,1005,302,1161,0,0,195,448,0,0,195,448,497,1609,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910010,9,2023,16,59,131,510,147,569,0,0,72,206,0,0,72,206,219,775,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910011,9,2023,13,33,163,646,176,679,0,0,108,262,0,0,108,262,284,941,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910012,9,2023,13,40,216,879,229,919,0,0,219,537,0,0,219,537,448,1456,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910013,9,2023,30,72,255,921,285,993,0,0,265,621,0,0,265,621,550,1614,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910014,9,2023,12,47,210,760,222,807,0,0,145,350,0,0,145,350,367,1157,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910015,9,2023,24,92,145,621,169,713,0,0,99,256,0,0,99,256,268,969,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910016,9,2023,22,74,366,1501,388,1575,0,0,131,364,0,0,131,364,519,1939,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910017,9,2023,80,241,154,605,234,846,0,0,88,220,0,0,88,220,322,1066,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910018,9,2023,2,10,105,412,107,422,0,0,35,90,0,0,35,90,142,512,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910019,9,2023,21,61,209,863,230,924,0,0,62,194,0,0,62,194,292,1118,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910020,9,2023,13,50,192,705,205,755,0,0,113,254,0,0,113,254,318,1009,NA,0,0,NA,NA
532,Adilabad,532010,Bajarhathnoor,1910030,9,2023,4,17,192,746,196,763,0,0,0,0,0,0,0,0,196,763,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911001,9,2023,69,225,198,841,267,1066,0,0,280,652,0,0,280,652,547,1718,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911002,9,2023,70,228,245,1013,315,1241,0,0,379,871,0,0,379,871,694,2112,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911003,9,2023,32,91,464,1456,496,1547,0,0,68,145,0,0,68,145,564,1692,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911004,9,2023,27,72,402,1242,429,1314,0,0,60,120,0,0,60,120,489,1434,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911005,9,2023,78,244,727,2280,805,2524,0,0,85,157,2,2,87,159,892,2683,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911006,9,2023,28,92,436,1295,464,1387,0,0,31,57,0,0,31,57,495,1444,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911007,9,2023,17,56,204,719,221,775,0,0,25,48,0,0,25,48,246,823,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911008,9,2023,26,88,190,651,216,739,0,0,44,81,0,0,44,81,260,820,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911009,9,2023,53,165,595,1932,648,2097,0,0,90,152,0,0,90,152,738,2249,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911010,9,2023,35,109,552,1943,587,2052,0,0,16,19,0,0,16,19,603,2071,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911011,9,2023,25,82,175,646,200,728,0,0,19,30,0,0,19,30,219,758,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911012,9,2023,38,137,477,1405,515,1542,0,0,69,134,0,0,69,134,584,1676,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911013,9,2023,50,159,528,1687,578,1846,0,0,63,118,0,0,63,118,641,1964,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911014,9,2023,33,99,619,1846,652,1945,0,0,71,128,0,0,71,128,723,2073,NA,0,0,NA,NA
532,Adilabad,532011,Boath,1911015,9,2023,37,115,376,1060,413,1175,0,0,37,56,0,0,37,56,450,1231,NA,0,0,NA,NA
