distCode,distName,officeCode,officeName,shopNo,month,year,rcNfsaAay,unitsNfsaAay,rcNfsaPhh,unitsNfsaPhh,totalRcNfsa,totalUnitsNfsa,rcStateAay,unitsStateAay,rcStatePhh,unitsStatePhh,rcStateAap,unitsStateAap,totalRcState,totalUnitsState,totalRcs,totalUnits,cardTypeId,units,gasCylinders,mroAsoApprDate,cardPoolType
532,Adilabad,532001,Talamadugu,1901001,6,2025,39,129,919,2988,958,3117,0,0,149,310,0,0,149,310,1107,3427,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901002,6,2025,20,72,258,1082,278,1154,0,0,306,748,0,0,306,748,584,1902,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901003,6,2025,17,64,158,583,175,647,0,0,117,313,0,0,117,313,292,960,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901004,6,2025,14,51,190,798,204,849,0,0,200,569,1,1,201,570,405,1419,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901005,6,2025,154,533,530,2053,684,2586,1,2,310,819,0,0,311,821,995,3407,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901006,6,2025,39,128,369,1237,408,1365,1,2,121,285,0,0,122,287,530,1652,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901007,6,2025,10,37,226,902,236,939,0,0,315,773,0,0,315,773,551,1712,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901008,6,2025,63,204,143,604,206,808,1,1,161,407,0,0,162,408,368,1216,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901009,6,2025,24,95,243,993,267,1088,0,0,70,187,0,0,70,187,337,1275,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901010,6,2025,116,409,407,1817,523,2226,0,0,395,1032,0,0,395,1032,918,3258,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901011,6,2025,9,31,436,1473,445,1504,0,0,154,389,1,1,155,390,600,1894,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901012,6,2025,27,71,622,2235,649,2306,1,2,213,506,0,0,214,508,863,2814,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901013,6,2025,25,85,291,1120,316,1205,0,0,136,328,0,0,136,328,452,1533,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901014,6,2025,9,20,84,346,93,366,0,0,88,219,0,0,88,219,181,585,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901015,6,2025,64,242,225,804,289,1046,0,0,132,306,0,0,132,306,421,1352,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901016,6,2025,57,218,436,1984,493,2202,1,4,370,971,0,0,371,975,864,3177,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902001,6,2025,55,194,408,1466,463,1660,0,0,347,899,0,0,347,899,810,2559,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902002,6,2025,39,155,315,1307,354,1462,0,0,133,438,0,0,133,438,487,1900,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902003,6,2025,22,86,191,731,213,817,0,0,127,327,0,0,127,327,340,1144,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902004,6,2025,12,43,149,470,161,513,0,0,88,222,0,0,88,222,249,735,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902005,6,2025,41,129,451,1548,492,1677,0,0,144,373,0,0,144,373,636,2050,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902006,6,2025,28,88,255,1027,283,1115,0,0,214,548,0,0,214,548,497,1663,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902007,6,2025,30,88,178,707,208,795,1,1,240,647,0,0,241,648,449,1443,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902009,6,2025,32,95,276,1048,308,1143,0,0,347,883,0,0,347,883,655,2026,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902010,6,2025,28,103,45,134,73,237,0,0,301,872,0,0,301,872,374,1109,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902011,6,2025,29,95,150,581,179,676,0,0,176,463,0,0,176,463,355,1139,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904001,6,2025,36,106,645,1950,681,2056,0,0,82,195,0,0,82,195,763,2251,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904002,6,2025,48,141,593,1741,641,1882,0,0,59,113,0,0,59,113,700,1995,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904003,6,2025,21,67,424,1479,445,1546,0,0,47,106,0,0,47,106,492,1652,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904004,6,2025,29,98,450,1428,479,1526,1,2,67,158,0,0,68,160,547,1686,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904005,6,2025,41,119,607,1830,648,1949,0,0,126,303,0,0,126,303,774,2252,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904006,6,2025,34,92,370,1074,404,1166,0,0,34,79,0,0,34,79,438,1245,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904007,6,2025,35,113,395,1214,430,1327,0,0,24,53,0,0,24,53,454,1380,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904008,6,2025,13,40,167,492,180,532,0,0,26,63,0,0,26,63,206,595,NA,0,0,NA,NA
