distCode,distName,officeCode,officeName,shopNo,month,year,rcNfsaAay,unitsNfsaAay,rcNfsaPhh,unitsNfsaPhh,totalRcNfsa,totalUnitsNfsa,rcStateAay,unitsStateAay,rcStatePhh,unitsStatePhh,rcStateAap,unitsStateAap,totalRcState,totalUnitsState,totalRcs,totalUnits,cardTypeId,units,gasCylinders,mroAsoApprDate,cardPoolType
532,Adilabad,532001,Talamadugu,1901001,7,2023,39,131,921,2960,960,3091,0,0,148,305,0,0,148,305,1108,3396,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901002,7,2023,19,66,258,1071,277,1137,0,0,307,742,0,0,307,742,584,1879,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901003,7,2023,17,60,158,597,175,657,0,0,118,298,0,0,118,298,293,955,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901004,7,2023,14,45,190,778,204,823,0,0,200,526,1,1,201,527,405,1350,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901005,7,2023,155,525,531,2060,686,2585,0,0,285,751,0,0,285,751,971,3336,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901006,7,2023,39,116,371,1231,410,1347,0,0,120,279,0,0,120,279,530,1626,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901007,7,2023,9,35,225,876,234,911,0,0,317,762,0,0,317,762,551,1673,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901008,7,2023,66,206,142,581,208,787,0,0,160,382,0,0,160,382,368,1169,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901009,7,2023,19,69,245,972,264,1041,0,0,73,200,0,0,73,200,337,1241,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901010,7,2023,118,399,407,1755,525,2154,0,0,398,984,0,0,398,984,923,3138,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901011,7,2023,6,15,438,1455,444,1470,0,0,155,385,1,1,156,386,600,1856,NA,0,0,NA,NA
