distCode,distName,officeCode,officeName,shopNo,month,year,rcNfsaAay,unitsNfsaAay,rcNfsaPhh,unitsNfsaPhh,totalRcNfsa,totalUnitsNfsa,rcStateAay,unitsStateAay,rcStatePhh,unitsStatePhh,rcStateAap,unitsStateAap,totalRcState,totalUnitsState,totalRcs,totalUnits,cardTypeId,units,gasCylinders,mroAsoApprDate,cardPoolType
532,Adilabad,532001,Talamadugu,1901001,2,2025,39,129,920,2946,959,3075,0,0,149,304,0,0,149,304,1108,3379,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901002,2,2025,20,69,258,1067,278,1136,0,0,306,735,0,0,306,735,584,1871,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901003,2,2025,17,60,158,595,175,655,0,0,117,295,0,0,117,295,292,950,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901004,2,2025,14,45,190,772,204,817,0,0,200,525,1,1,201,526,405,1343,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901005,2,2025,155,521,530,2042,685,2563,0,0,368,884,0,0,368,884,1053,3447,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901006,2,2025,40,122,371,1223,411,1345,0,0,119,270,0,0,119,270,530,1615,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901007,2,2025,10,37,226,875,236,912,0,0,315,749,0,0,315,749,551,1661,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901008,2,2025,64,196,144,591,208,787,0,0,160,379,0,0,160,379,368,1166,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901009,2,2025,24,91,244,968,268,1059,0,0,69,180,0,0,69,180,337,1239,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901010,2,2025,116,390,408,1759,524,2149,0,0,395,970,0,0,395,970,919,3119,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901011,2,2025,9,30,436,1453,445,1483,0,0,154,377,1,1,155,378,600,1861,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901012,2,2025,28,72,623,2208,651,2280,0,0,212,482,0,0,212,482,863,2762,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901013,2,2025,25,83,291,1089,316,1172,0,0,136,314,0,0,136,314,452,1486,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901014,2,2025,9,20,84,335,93,355,0,0,88,209,0,0,88,209,181,564,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901015,2,2025,64,234,227,785,291,1019,0,0,130,287,0,0,130,287,421,1306,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901016,2,2025,58,213,436,1902,494,2115,0,0,370,907,0,0,370,907,864,3022,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902001,2,2025,55,190,408,1417,463,1607,0,0,347,846,0,0,347,846,810,2453,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902002,2,2025,39,150,315,1226,354,1376,0,0,133,393,0,0,133,393,487,1769,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902003,2,2025,22,80,191,701,213,781,0,0,127,298,0,0,127,298,340,1079,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902004,2,2025,12,42,150,467,162,509,0,0,92,219,0,0,92,219,254,728,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902005,2,2025,41,125,453,1500,494,1625,0,0,142,343,0,0,142,343,636,1968,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902006,2,2025,28,84,255,992,283,1076,0,0,214,511,0,0,214,511,497,1587,NA,0,0,NA,NA
