distCode,distName,officeCode,officeName,shopNo,month,year,rcNfsaAay,unitsNfsaAay,rcNfsaPhh,unitsNfsaPhh,totalRcNfsa,totalUnitsNfsa,rcStateAay,unitsStateAay,rcStatePhh,unitsStatePhh,rcStateAap,unitsStateAap,totalRcState,totalUnitsState,totalRcs,totalUnits,cardTypeId,units,gasCylinders,mroAsoApprDate,cardPoolType
532,Adilabad,532001,Talamadugu,1901001,12,2024,39,129,920,2955,959,3084,0,0,149,304,0,0,149,304,1108,3388,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901002,12,2024,20,69,258,1068,278,1137,0,0,306,736,0,0,306,736,584,1873,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901003,12,2024,17,60,158,596,175,656,0,0,117,296,0,0,117,296,292,952,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901004,12,2024,14,45,190,772,204,817,0,0,200,525,1,1,201,526,405,1343,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901005,12,2024,155,520,530,2047,685,2567,0,0,285,741,0,0,285,741,970,3308,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901006,12,2024,40,122,371,1225,411,1347,0,0,119,270,0,0,119,270,530,1617,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901007,12,2024,10,37,226,877,236,914,0,0,315,753,0,0,315,753,551,1667,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901008,12,2024,64,197,144,591,208,788,0,0,160,379,0,0,160,379,368,1167,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901009,12,2024,24,91,244,968,268,1059,0,0,69,180,0,0,69,180,337,1239,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901010,12,2024,116,390,408,1760,524,2150,0,0,395,971,0,0,395,971,919,3121,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901011,12,2024,9,28,436,1442,445,1470,0,0,154,374,1,1,155,375,600,1845,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901012,12,2024,28,72,623,2209,651,2281,0,0,212,481,0,0,212,481,863,2762,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901013,12,2024,25,83,291,1089,316,1172,0,0,136,314,0,0,136,314,452,1486,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901014,12,2024,9,20,84,335,93,355,0,0,88,209,0,0,88,209,181,564,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901015,12,2024,64,234,227,785,291,1019,0,0,130,287,0,0,130,287,421,1306,NA,0,0,NA,NA
532,Adilabad,532001,Talamadugu,1901016,12,2024,58,211,436,1896,494,2107,0,0,370,899,0,0,370,899,864,3006,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902001,12,2024,55,191,408,1425,463,1616,0,0,347,847,0,0,347,847,810,2463,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902002,12,2024,39,150,315,1227,354,1377,0,0,133,393,0,0,133,393,487,1770,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902003,12,2024,22,80,191,706,213,786,0,0,127,298,0,0,127,298,340,1084,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902004,12,2024,12,42,150,471,162,513,0,0,81,197,0,0,81,197,243,710,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902005,12,2024,41,125,453,1501,494,1626,0,0,142,343,0,0,142,343,636,1969,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902006,12,2024,28,85,255,993,283,1078,0,0,214,511,0,0,214,511,497,1589,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902007,12,2024,31,86,179,683,210,769,0,0,239,577,0,0,239,577,449,1346,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902009,12,2024,32,91,276,1017,308,1108,0,0,347,832,0,0,347,832,655,1940,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902010,12,2024,28,99,45,122,73,221,0,0,300,810,0,0,300,810,373,1031,NA,0,0,NA,NA
532,Adilabad,532002,Tamsi,1902011,12,2024,29,92,150,560,179,652,0,0,176,420,0,0,176,420,355,1072,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904001,12,2024,36,104,648,1939,684,2043,0,0,75,169,0,0,75,169,759,2212,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904002,12,2024,48,130,599,1754,647,1884,0,0,55,96,0,0,55,96,702,1980,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904003,12,2024,21,67,428,1470,449,1537,0,0,41,88,0,0,41,88,490,1625,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904004,12,2024,30,95,453,1411,483,1506,0,0,64,146,0,0,64,146,547,1652,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904005,12,2024,41,117,611,1811,652,1928,0,0,119,273,0,0,119,273,771,2201,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904006,12,2024,34,94,371,1058,405,1152,0,0,32,71,0,0,32,71,437,1223,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904007,12,2024,35,113,395,1189,430,1302,0,0,24,50,0,0,24,50,454,1352,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904008,12,2024,13,38,168,489,181,527,0,0,25,57,0,0,25,57,206,584,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904009,12,2024,22,53,326,1034,348,1087,0,0,38,79,0,0,38,79,386,1166,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904010,12,2024,21,58,308,907,329,965,0,0,37,71,0,0,37,71,366,1036,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904011,12,2024,19,59,90,257,109,316,0,0,10,21,0,0,10,21,119,337,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904012,12,2024,29,85,323,1078,352,1163,0,0,44,97,0,0,44,97,396,1260,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904013,12,2024,16,48,327,957,343,1005,0,0,32,70,0,0,32,70,375,1075,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904014,12,2024,20,65,249,763,269,828,0,0,29,50,0,0,29,50,298,878,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904015,12,2024,6,20,99,279,105,299,0,0,10,22,0,0,10,22,115,321,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904016,12,2024,50,156,517,1671,567,1827,0,0,59,134,0,0,59,134,626,1961,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904017,12,2024,8,24,198,648,206,672,0,0,32,77,0,0,32,77,238,749,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904018,12,2024,14,42,278,899,292,941,0,0,25,59,0,0,25,59,317,1000,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904019,12,2024,55,160,519,1643,574,1803,0,0,72,159,0,0,72,159,646,1962,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904020,12,2024,29,69,341,1030,370,1099,0,0,45,87,0,0,45,87,415,1186,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904021,12,2024,43,143,387,1162,430,1305,0,0,38,76,0,0,38,76,468,1381,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904022,12,2024,7,28,256,788,263,816,0,0,22,50,0,0,22,50,285,866,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904023,12,2024,8,30,107,318,115,348,0,0,9,21,0,0,9,21,124,369,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904024,12,2024,2,7,287,855,289,862,0,0,22,41,0,0,22,41,311,903,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904025,12,2024,8,30,574,1873,582,1903,0,0,40,95,0,0,40,95,622,1998,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904026,12,2024,11,26,188,590,199,616,0,0,31,68,0,0,31,68,230,684,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904027,12,2024,1,2,606,1866,607,1868,0,0,55,114,0,0,55,114,662,1982,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904028,12,2024,7,18,200,579,207,597,0,0,20,41,0,0,20,41,227,638,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904029,12,2024,18,59,274,813,292,872,0,0,39,76,0,0,39,76,331,948,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904030,12,2024,13,42,155,442,168,484,0,0,10,16,0,0,10,16,178,500,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904031,12,2024,29,83,322,968,351,1051,0,0,30,62,0,0,30,62,381,1113,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904032,12,2024,21,80,383,1214,404,1294,0,0,19,32,0,0,19,32,423,1326,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904033,12,2024,5,16,179,548,184,564,0,0,17,33,0,0,17,33,201,597,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904034,12,2024,9,25,286,842,295,867,0,0,22,47,0,0,22,47,317,914,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904035,12,2024,34,108,220,744,254,852,0,0,18,41,0,0,18,41,272,893,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904036,12,2024,20,49,147,435,167,484,0,0,9,15,0,0,9,15,176,499,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904037,12,2024,16,49,499,1558,515,1607,0,0,108,240,0,0,108,240,623,1847,NA,0,0,NA,NA
532,Adilabad,532004,Jainad,1904038,12,2024,119,366,341,1190,460,1556,0,0,14,20,0,0,14,20,474,1576,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905001,12,2024,41,134,283,1043,324,1177,0,0,444,1197,0,0,444,1197,768,2374,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905002,12,2024,9,35,283,1022,292,1057,0,0,136,335,0,0,136,335,428,1392,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905003,12,2024,39,118,262,944,301,1062,0,0,238,594,0,0,238,594,539,1656,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905004,12,2024,16,52,126,463,142,515,0,0,187,499,0,0,187,499,329,1014,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905005,12,2024,30,86,186,627,216,713,0,0,201,479,0,0,201,479,417,1192,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905006,12,2024,14,45,171,591,185,636,0,0,239,662,0,0,239,662,424,1298,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905007,12,2024,37,126,238,879,275,1005,0,0,243,635,0,0,243,635,518,1640,NA,0,0,NA,NA
532,Adilabad,532005,Bela,1905008,12,2024,16,54,129,442,145,496,0,0,93,219,0,0,93,219,238,715,NA,0,0,NA,NA
