distCode,distName,officeCode,officeName,shopNo,month,year,noOfRcs,noOfTrans,riceAfsc,riceFsc,riceAap,wheat,sugar,rgdal,kerosene,totalAmount,salt,otherShopTransCnt
532,Adilabad,532001,Talamadugu,1901001,10,2024,959,959,1330.0,17573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
532,Adilabad,532001,Talamadugu,1901002,10,2024,520,520,700.0,9840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
532,Adilabad,532001,Talamadugu,1901003,10,2024,267,267,525.0,4908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
532,Adilabad,532001,Talamadugu,1901004,10,2024,360,361,490.0,7014.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532001,Talamadugu,1901005,10,2024,910,911,5122.0,16013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
532,Adilabad,532001,Talamadugu,1901006,10,2024,480,482,1295.0,8421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
532,Adilabad,532001,Talamadugu,1901007,10,2024,494,498,350.0,8916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
532,Adilabad,532001,Talamadugu,1901008,10,2024,353,355,2240.0,5736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
532,Adilabad,532001,Talamadugu,1901009,10,2024,311,311,840.0,6522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532001,Talamadugu,1901010,10,2024,886,894,4060.0,16074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
532,Adilabad,532001,Talamadugu,1901011,10,2024,509,509,222.0,9431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
532,Adilabad,532001,Talamadugu,1901012,10,2024,819,821,980.0,15630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93
532,Adilabad,532001,Talamadugu,1901013,10,2024,420,421,875.0,7824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
532,Adilabad,532001,Talamadugu,1901014,10,2024,165,165,280.0,3030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
532,Adilabad,532001,Talamadugu,1901015,10,2024,345,347,2065.0,5382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532001,Talamadugu,1901016,10,2024,753,753,1820.0,14993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
532,Adilabad,532002,Tamsi,1902001,10,2024,722,723,1890.0,12388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
532,Adilabad,532002,Tamsi,1902002,10,2024,421,422,1295.0,8610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532002,Tamsi,1902003,10,2024,321,322,770.0,5796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
532,Adilabad,532002,Tamsi,1902004,10,2024,235,235,420.0,3948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
532,Adilabad,532002,Tamsi,1902005,10,2024,605,605,1400.0,10839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
532,Adilabad,532002,Tamsi,1902006,10,2024,466,467,980.0,8676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211
532,Adilabad,532002,Tamsi,1902007,10,2024,415,415,1015.0,7242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198
532,Adilabad,532002,Tamsi,1902009,10,2024,615,618,1120.0,10735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
532,Adilabad,532002,Tamsi,1902010,10,2024,309,309,875.0,4716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
532,Adilabad,532002,Tamsi,1902011,10,2024,336,337,980.0,5550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532004,Jainad,1904001,10,2024,670,707,1190.0,11310.0,0.0,0.0,33.0,0.0,0.0,445.5,0.0,72
532,Adilabad,532004,Jainad,1904002,10,2024,689,692,1645.0,11006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
532,Adilabad,532004,Jainad,1904003,10,2024,427,429,735.0,8364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532004,Jainad,1904004,10,2024,497,499,1015.0,8550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532004,Jainad,1904005,10,2024,656,658,1400.0,10992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
532,Adilabad,532004,Jainad,1904006,10,2024,416,416,1190.0,6654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
532,Adilabad,532004,Jainad,1904007,10,2024,414,414,1120.0,6970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
