distCode,distName,officeCode,officeName,shopNo,month,year,noOfRcs,noOfTrans,riceAfsc,riceFsc,riceAap,wheat,sugar,rgdal,kerosene,totalAmount,salt,otherShopTransCnt
532,Adilabad,532001,Talamadugu,1901001,8,2023,975,976,1365.0,17769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
532,Adilabad,532001,Talamadugu,1901002,8,2023,512,513,700.0,9702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
532,Adilabad,532001,Talamadugu,1901003,8,2023,267,268,525.0,4932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
532,Adilabad,532001,Talamadugu,1901004,8,2023,367,368,490.0,7251.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15
532,Adilabad,532001,Talamadugu,1901005,8,2023,916,916,5320.0,16140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
532,Adilabad,532001,Talamadugu,1901006,8,2023,491,492,1330.0,8562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
532,Adilabad,532001,Talamadugu,1901007,8,2023,482,488,385.0,8664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
532,Adilabad,532001,Talamadugu,1901008,8,2023,345,345,2275.0,5592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
532,Adilabad,532001,Talamadugu,1901009,8,2023,321,321,759.0,6750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532001,Talamadugu,1901010,8,2023,874,877,4060.0,16074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
532,Adilabad,532001,Talamadugu,1901011,8,2023,528,528,315.0,9903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
532,Adilabad,532001,Talamadugu,1901012,8,2023,792,793,980.0,15288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
532,Adilabad,532001,Talamadugu,1901013,8,2023,420,421,770.0,7986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
532,Adilabad,532001,Talamadugu,1901014,8,2023,168,168,315.0,3066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
532,Adilabad,532001,Talamadugu,1901015,8,2023,345,345,2060.0,5381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
532,Adilabad,532001,Talamadugu,1901016,8,2023,776,778,1820.0,15384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
532,Adilabad,532002,Tamsi,1902001,8,2023,722,722,1750.0,12744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
532,Adilabad,532002,Tamsi,1902002,8,2023,448,448,1284.0,8952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
532,Adilabad,532002,Tamsi,1902003,8,2023,327,329,770.0,5928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
532,Adilabad,532002,Tamsi,1902004,8,2023,232,232,385.0,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532002,Tamsi,1902005,8,2023,606,606,1400.0,10881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
532,Adilabad,532002,Tamsi,1902006,8,2023,456,457,910.0,8536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195
532,Adilabad,532002,Tamsi,1902007,8,2023,400,400,1015.0,6936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189
532,Adilabad,532002,Tamsi,1902009,8,2023,612,613,1120.0,10771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
532,Adilabad,532002,Tamsi,1902010,8,2023,321,321,945.0,4908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532002,Tamsi,1902011,8,2023,328,329,875.0,5538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
532,Adilabad,532004,Jainad,1904001,8,2023,673,673,1190.0,11490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
532,Adilabad,532004,Jainad,1904002,8,2023,682,683,1680.0,10920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95
532,Adilabad,532004,Jainad,1904003,8,2023,429,430,700.0,8531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532004,Jainad,1904004,8,2023,488,488,1050.0,8448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
532,Adilabad,532004,Jainad,1904005,8,2023,660,661,1435.0,11124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
532,Adilabad,532004,Jainad,1904006,8,2023,422,422,1190.0,6678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
532,Adilabad,532004,Jainad,1904007,8,2023,428,428,1330.0,7086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
532,Adilabad,532004,Jainad,1904008,8,2023,187,187,455.0,3108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
532,Adilabad,532004,Jainad,1904009,8,2023,332,332,735.0,5868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
532,Adilabad,532004,Jainad,1904010,8,2023,300,300,700.0,4812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
532,Adilabad,532004,Jainad,1904011,8,2023,103,103,630.0,1464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
532,Adilabad,532004,Jainad,1904012,8,2023,321,322,1015.0,5788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
532,Adilabad,532004,Jainad,1904013,8,2023,328,328,525.0,5550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532004,Jainad,1904014,8,2023,262,262,700.0,4446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904015,8,2023,114,114,210.0,1812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904016,8,2023,587,587,1785.0,10344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
532,Adilabad,532004,Jainad,1904017,8,2023,205,206,280.0,3838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532004,Jainad,1904018,8,2023,260,260,455.0,4776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532004,Jainad,1904019,8,2023,564,564,1855.0,9789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
532,Adilabad,532004,Jainad,1904020,8,2023,345,345,980.0,5832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
532,Adilabad,532004,Jainad,1904021,8,2023,412,412,1435.0,6714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
