distCode,distName,officeCode,officeName,shopNo,month,year,noOfRcs,noOfTrans,riceAfsc,riceFsc,riceAap,wheat,sugar,rgdal,kerosene,totalAmount,salt,otherShopTransCnt
532,Adilabad,532001,Talamadugu,1901001,11,2023,936,937,1330.0,17035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
532,Adilabad,532001,Talamadugu,1901002,11,2023,524,524,700.0,9972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
532,Adilabad,532001,Talamadugu,1901003,11,2023,262,262,560.0,4772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
532,Adilabad,532001,Talamadugu,1901004,11,2023,359,360,490.0,7059.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532001,Talamadugu,1901005,11,2023,908,908,5425.0,15864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
532,Adilabad,532001,Talamadugu,1901006,11,2023,495,497,1365.0,8574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
532,Adilabad,532001,Talamadugu,1901007,11,2023,476,484,385.0,8562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
532,Adilabad,532001,Talamadugu,1901008,11,2023,349,351,2240.0,5694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
532,Adilabad,532001,Talamadugu,1901009,11,2023,315,315,770.0,6672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
532,Adilabad,532001,Talamadugu,1901010,11,2023,875,881,4095.0,16008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
532,Adilabad,532001,Talamadugu,1901011,11,2023,533,533,315.0,9870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
532,Adilabad,532001,Talamadugu,1901012,11,2023,798,800,980.0,15318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
532,Adilabad,532001,Talamadugu,1901013,11,2023,431,432,805.0,8076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
532,Adilabad,532001,Talamadugu,1901014,11,2023,169,169,315.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
532,Adilabad,532001,Talamadugu,1901015,11,2023,334,335,2065.0,5184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532001,Talamadugu,1901016,11,2023,782,784,1855.0,15419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532002,Tamsi,1902001,11,2023,746,747,1785.0,12982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
532,Adilabad,532002,Tamsi,1902002,11,2023,408,408,1249.0,8436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
