distCode,distName,officeCode,officeName,shopNo,month,year,noOfRcs,noOfTrans,riceAfsc,riceFsc,riceAap,wheat,sugar,rgdal,kerosene,totalAmount,salt,otherShopTransCnt
532,Adilabad,532001,Talamadugu,1901001,8,2024,948,948,1330.0,17400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
532,Adilabad,532001,Talamadugu,1901002,8,2024,521,522,665.0,9906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
532,Adilabad,532001,Talamadugu,1901003,8,2024,265,266,525.0,4842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
532,Adilabad,532001,Talamadugu,1901004,8,2024,362,363,490.0,7134.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532001,Talamadugu,1901005,8,2024,909,909,5215.0,16019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
532,Adilabad,532001,Talamadugu,1901006,8,2024,483,485,1295.0,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532001,Talamadugu,1901007,8,2024,488,490,350.0,8742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
532,Adilabad,532001,Talamadugu,1901008,8,2024,346,346,2240.0,5616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
532,Adilabad,532001,Talamadugu,1901009,8,2024,311,311,840.0,6528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532001,Talamadugu,1901010,8,2024,889,899,4025.0,16386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99
532,Adilabad,532001,Talamadugu,1901011,8,2024,495,495,315.0,9240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
532,Adilabad,532001,Talamadugu,1901012,8,2024,825,827,957.0,15624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134
532,Adilabad,532001,Talamadugu,1901013,8,2024,424,425,875.0,7914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
532,Adilabad,532001,Talamadugu,1901014,8,2024,166,166,280.0,3054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
532,Adilabad,532001,Talamadugu,1901015,8,2024,328,328,2030.0,4974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532001,Talamadugu,1901016,8,2024,741,741,1820.0,14622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
532,Adilabad,532002,Tamsi,1902001,8,2024,712,713,1855.0,12436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
532,Adilabad,532002,Tamsi,1902002,8,2024,427,427,1330.0,8531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
532,Adilabad,532002,Tamsi,1902003,8,2024,323,324,770.0,5778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
532,Adilabad,532002,Tamsi,1902004,8,2024,235,235,420.0,3936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
532,Adilabad,532002,Tamsi,1902005,8,2024,601,601,1430.0,10734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
532,Adilabad,532002,Tamsi,1902006,8,2024,472,474,980.0,8724.0,0.0,0.0,28.0,0.0,0.0,378.0,0.0,223
532,Adilabad,532002,Tamsi,1902007,8,2024,415,424,1050.0,7176.0,0.0,0.0,25.0,0.0,0.0,337.5,0.0,204
532,Adilabad,532002,Tamsi,1902009,8,2024,619,620,1120.0,10884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
532,Adilabad,532002,Tamsi,1902010,8,2024,305,305,910.0,4638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532002,Tamsi,1902011,8,2024,326,326,910.0,5466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
532,Adilabad,532004,Jainad,1904001,8,2024,672,674,1190.0,11292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
532,Adilabad,532004,Jainad,1904002,8,2024,683,684,1645.0,10992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
532,Adilabad,532004,Jainad,1904003,8,2024,429,429,735.0,8460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904004,8,2024,489,490,1050.0,8442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532004,Jainad,1904005,8,2024,653,656,1435.0,10896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
532,Adilabad,532004,Jainad,1904006,8,2024,402,402,1190.0,6348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
532,Adilabad,532004,Jainad,1904007,8,2024,411,411,1295.0,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
532,Adilabad,532004,Jainad,1904008,8,2024,193,194,455.0,3130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532004,Jainad,1904009,8,2024,334,334,665.0,5868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532004,Jainad,1904010,8,2024,302,302,735.0,4860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532004,Jainad,1904011,8,2024,93,94,665.0,1266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
532,Adilabad,532004,Jainad,1904012,8,2024,339,340,980.0,6126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
532,Adilabad,532004,Jainad,1904013,8,2024,334,335,560.0,5658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
