distCode,distName,officeCode,officeName,shopNo,month,year,noOfRcs,noOfTrans,riceAfsc,riceFsc,riceAap,wheat,sugar,rgdal,kerosene,totalAmount,salt,otherShopTransCnt
532,Adilabad,532001,Talamadugu,1901001,7,2024,932,932,1295.0,17064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
532,Adilabad,532001,Talamadugu,1901002,7,2024,517,518,665.0,9834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
532,Adilabad,532001,Talamadugu,1901003,7,2024,271,271,535.0,4942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
532,Adilabad,532001,Talamadugu,1901004,7,2024,363,364,490.0,7102.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532001,Talamadugu,1901005,7,2024,914,914,5285.0,16158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
532,Adilabad,532001,Talamadugu,1901006,7,2024,482,485,1295.0,8409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532001,Talamadugu,1901007,7,2024,499,506,350.0,9018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
532,Adilabad,532001,Talamadugu,1901008,7,2024,344,344,2135.0,5742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
532,Adilabad,532001,Talamadugu,1901009,7,2024,309,310,840.0,6486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
532,Adilabad,532001,Talamadugu,1901010,7,2024,890,899,4025.0,16410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87
532,Adilabad,532001,Talamadugu,1901011,7,2024,512,512,245.0,9421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532001,Talamadugu,1901012,7,2024,820,821,980.0,15612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83
532,Adilabad,532001,Talamadugu,1901013,7,2024,429,430,840.0,7998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
532,Adilabad,532001,Talamadugu,1901014,7,2024,168,168,280.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
532,Adilabad,532001,Talamadugu,1901015,7,2024,336,338,2065.0,5124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532001,Talamadugu,1901016,7,2024,762,764,1890.0,14940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
532,Adilabad,532002,Tamsi,1902001,7,2024,729,729,1855.0,12880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
532,Adilabad,532002,Tamsi,1902002,7,2024,423,424,1365.0,8430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
532,Adilabad,532002,Tamsi,1902003,7,2024,319,320,770.0,5772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
532,Adilabad,532002,Tamsi,1902004,7,2024,234,235,420.0,3918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
532,Adilabad,532002,Tamsi,1902005,7,2024,598,598,1435.0,10636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
532,Adilabad,532002,Tamsi,1902006,7,2024,476,479,980.0,8820.0,0.0,0.0,28.0,0.0,0.0,378.0,0.0,221
532,Adilabad,532002,Tamsi,1902007,7,2024,403,403,980.0,6990.0,0.0,0.0,25.0,0.0,0.0,337.5,0.0,195
532,Adilabad,532002,Tamsi,1902009,7,2024,606,606,1120.0,10651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
532,Adilabad,532002,Tamsi,1902010,7,2024,311,311,910.0,4832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
532,Adilabad,532002,Tamsi,1902011,7,2024,334,336,980.0,5556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
532,Adilabad,532004,Jainad,1904001,7,2024,666,670,1225.0,11250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
532,Adilabad,532004,Jainad,1904002,7,2024,673,676,1645.0,10790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95
532,Adilabad,532004,Jainad,1904003,7,2024,416,416,700.0,8286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904004,7,2024,492,492,1015.0,8472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
532,Adilabad,532004,Jainad,1904005,7,2024,668,670,1435.0,11160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
532,Adilabad,532004,Jainad,1904006,7,2024,411,411,1190.0,6528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
532,Adilabad,532004,Jainad,1904007,7,2024,422,422,1330.0,6998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
532,Adilabad,532004,Jainad,1904008,7,2024,191,193,455.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532004,Jainad,1904009,7,2024,324,325,665.0,5676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532004,Jainad,1904010,7,2024,305,305,735.0,4866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
532,Adilabad,532004,Jainad,1904011,7,2024,105,106,665.0,1452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532004,Jainad,1904012,7,2024,315,315,980.0,5682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
532,Adilabad,532004,Jainad,1904013,7,2024,330,330,524.0,5616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532004,Jainad,1904014,7,2024,261,261,700.0,4446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
532,Adilabad,532004,Jainad,1904015,7,2024,115,115,210.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904016,7,2024,577,579,1715.0,10140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
532,Adilabad,532004,Jainad,1904017,7,2024,204,204,280.0,3814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532004,Jainad,1904018,7,2024,262,264,455.0,4818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532004,Jainad,1904019,7,2024,557,557,1855.0,9615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
532,Adilabad,532004,Jainad,1904020,7,2024,338,339,945.0,5706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
532,Adilabad,532004,Jainad,1904021,7,2024,413,414,1435.0,6702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
532,Adilabad,532004,Jainad,1904022,7,2024,249,249,245.0,4434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532004,Jainad,1904023,7,2024,108,109,280.0,1836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
532,Adilabad,532004,Jainad,1904024,7,2024,285,285,70.0,5082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904025,7,2024,588,588,280.0,10899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
532,Adilabad,532004,Jainad,1904026,7,2024,195,195,280.0,3468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904027,7,2024,602,605,35.0,11136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
532,Adilabad,532004,Jainad,1904028,7,2024,182,182,245.0,3030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532004,Jainad,1904029,7,2024,282,282,595.0,4650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532004,Jainad,1904030,7,2024,172,172,455.0,2748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
532,Adilabad,532004,Jainad,1904031,7,2024,342,342,1015.0,5630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
532,Adilabad,532004,Jainad,1904032,7,2024,437,438,700.0,7844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
532,Adilabad,532004,Jainad,1904033,7,2024,185,186,175.0,3282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
532,Adilabad,532004,Jainad,1904034,7,2024,243,243,315.0,4182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532004,Jainad,1904035,7,2024,227,227,1085.0,3990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
532,Adilabad,532004,Jainad,1904036,7,2024,149,149,595.0,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
532,Adilabad,532004,Jainad,1904037,7,2024,533,560,490.0,9468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
532,Adilabad,532004,Jainad,1904038,7,2024,398,398,3605.0,6240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532005,Bela,1905001,7,2024,667,667,1400.0,12636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294
532,Adilabad,532005,Bela,1905002,7,2024,383,383,280.0,7602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532005,Bela,1905003,7,2024,489,491,1330.0,8578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
532,Adilabad,532005,Bela,1905004,7,2024,302,302,525.0,5418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532005,Bela,1905005,7,2024,361,361,1015.0,5850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
532,Adilabad,532005,Bela,1905006,7,2024,400,400,490.0,7122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
532,Adilabad,532005,Bela,1905007,7,2024,475,475,1260.0,8466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
